"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.29255708004626e-64,0.509026184282014,0.828,0.792,4.99004586322659e-60,"0","EIF3E"
1.52512112136165e-64,1.07732253328339,0.3,0.161,5.88788260112881e-60,"0","TAGLN3"
1.70718183949705e-64,0.8663057793217,0.512,0.388,6.5907462095623e-60,"0","FAM229B"
3.00131337634605e-64,0.386497243719246,0.955,0.934,1.15868704207216e-59,"0","YBX1"
4.02160807105672e-64,0.619800338370381,0.704,0.609,1.55258201191216e-59,"0","DHX36"
1.04801266644746e-63,1.34059246004191,0.332,0.201,4.04595770008708e-59,"0","HIP1"
2.32521979583815e-63,0.666219439710151,0.643,0.538,8.97674354381278e-59,"0","SELENOT"
3.33547508273701e-63,0.955283652862444,0.398,0.259,1.28769351044145e-58,"0","KDM5B"
3.73617317317538e-63,1.28753251963418,0.309,0.178,1.44238701523609e-58,"0","SYNE1"
4.68074986242704e-63,0.985060372776352,0.435,0.306,1.80705029188858e-58,"0","SPAG16"
5.10518458426851e-63,0.458920042256225,0.828,0.737,1.9709075606027e-58,"0","NME1"
7.70619452710328e-63,0.768945699317679,0.558,0.442,2.97505345913349e-58,"0","RRAGA"
1.48334340822719e-62,0.634322228065765,0.497,0.335,5.72659556180188e-58,"0","PCOLCE2"
1.60506332714313e-62,1.27691221084312,0.351,0.219,6.19650748076877e-58,"0","TANC2"
2.68175940317513e-62,0.679820364654307,0.639,0.539,1.03532003518979e-57,"0","SMARCE1"
1.55936529520092e-61,0.899601934480372,0.427,0.28,6.02008565865269e-57,"0","ASIC4"
1.94333615660006e-61,1.1629445564823,0.356,0.225,7.50244356617019e-57,"0","CTXN1"
3.08559361608332e-61,1.40938307735019,0.278,0.154,1.19122427142513e-56,"0","LRATD2"
3.48100927303838e-61,1.1332183926009,0.34,0.21,1.3438784399492e-56,"0","ABAT"
6.81305087963298e-61,0.667040572001646,0.618,0.488,2.63024642259111e-56,"0","C4orf48"
1.08249634939189e-60,1.33686809487494,0.272,0.149,4.17908540646233e-56,"0","WAC-AS1"
4.09926030758534e-60,1.12424085333915,0.344,0.211,1.5825604343464e-55,"0","DCLK2"
8.94793114788072e-60,0.831478999693404,0.465,0.325,3.45443829895083e-55,"0","SLAIN1"
3.02651391907696e-59,1.37776746561527,0.293,0.171,1.16841596359885e-54,"0","CASK"
7.70755923123231e-59,0.554868751148272,0.694,0.602,2.97558031680955e-54,"0","PAIP2"
1.56264750298299e-58,0.759435785814454,0.565,0.463,6.03275695001613e-54,"0","BPTF"
1.96996799595248e-58,1.27142809028415,0.286,0.164,7.60525844517415e-54,"0","ANKRD46"
6.97241697287922e-58,1.01561800697423,0.381,0.25,2.69177129654975e-53,"0","HMBOX1"
1.1576293686477e-57,0.920564738666643,0.472,0.353,4.46914394060133e-53,"0","SMARCD3"
1.34362137470096e-57,0.385532973232136,0.861,0.788,5.18718467917051e-53,"0","BTG1"
2.96481680129204e-57,0.777839158183871,0.517,0.393,1.1445971743068e-52,"0","EVL"
3.61699236327506e-57,1.07453237393224,0.385,0.256,1.39637607176597e-52,"0","ADGRL3"
6.46358092117657e-57,1.04511606132999,0.4,0.28,2.49533005042943e-52,"0","GSK3B"
8.02864485871755e-57,0.464941112665345,0.527,0.376,3.0995386341565e-52,"0","DUSP1"
1.41325543120792e-56,1.31114100449612,0.266,0.148,5.45601391772129e-52,"0","MEIS3"
2.09794348517922e-56,0.609416895521626,0.671,0.586,8.09932061888289e-52,"0","RSF1"
6.25996520966666e-56,0.384372032666076,0.725,0.557,2.41672216884391e-51,"0","VEGFA"
6.81574160158731e-56,1.17236038859903,0.342,0.216,2.6312852027088e-51,"0","GRIA4"
7.57077373655639e-56,1.11057180891024,0.356,0.229,2.92277290873496e-51,"0","MIR100HG"
3.38502866189498e-55,1.05350779010473,0.381,0.258,1.30682416521117e-50,"0","HLTF"
5.29665252285773e-55,0.387115175944988,0.912,0.903,2.04482567297446e-50,"0","SNHG29"
9.30853658245551e-55,0.564780134449491,0.694,0.612,3.59365363302277e-50,"0","UBE2V2"
1.1078693182262e-53,0.625163717274154,0.649,0.562,4.27704028994407e-49,"0","RBM4"
1.72140508432378e-53,0.45908034242079,0.981,0.964,6.64565646854039e-49,"0","MT-CO3"
1.94511396700818e-53,1.28194643020681,0.279,0.164,7.50930698103179e-49,"0","PXDC1"
3.94812564975097e-53,0.623054268805405,0.684,0.588,1.52421338834286e-48,"0","PPP1R14B"
4.21945144042759e-53,0.464793131745278,0.709,0.589,1.62896142309148e-48,"0","PSIP1"
9.02068592136909e-53,0.938335247241241,0.396,0.277,3.48252600680375e-48,"0","MED11"
9.63667853313086e-53,0.339902906770796,0.898,0.845,3.7203361145005e-48,"0","RTN4"
1.07863251638552e-52,0.55845844447576,0.802,0.694,4.16416869275792e-48,"0","METRN"
1.368487740002e-52,0.641936160902469,0.487,0.339,5.28318376905174e-48,"0","ZEB2"
2.02246589686365e-52,0.534752207243357,0.721,0.662,7.8079318414318e-48,"0","NDUFB5"
2.78732695069542e-52,0.564903704482643,0.67,0.589,1.07607544258548e-47,"0","POLR2K"
4.95330094614219e-52,1.21478056368466,0.368,0.231,1.91227136326765e-47,"0","GFAP"
6.40389284397707e-52,0.728616404860744,0.408,0.265,2.47228687134579e-47,"0","SOX8"
6.48014739985082e-52,0.714476384244958,0.518,0.396,2.50172570518641e-47,"0","ADGRG1"
6.61761170774076e-52,0.777459508497577,0.505,0.393,2.5547951758904e-47,"0","OXR1"
6.64133354429084e-52,1.02335613502191,0.254,0.137,2.56395322810892e-47,"0","NCAN"
6.79951513894637e-52,0.605345613310907,0.657,0.566,2.62502081454164e-47,"0","PABPN1"
1.90529733416481e-51,0.592620313616932,0.447,0.306,7.35559088827665e-47,"0","PLPP3"
2.10309265694082e-51,0.646719810678483,0.612,0.531,8.11919951138573e-47,"0","DNAJC19"
3.11414867324079e-51,0.750980177009774,0.509,0.4,1.20224823679134e-46,"0","USP22"
3.59689374079599e-51,1.21614388947773,0.301,0.188,1.3886167975717e-46,"0","CRYBB2P1"
4.42158865586731e-51,0.342088903373611,0.872,0.793,1.70699851648413e-46,"0","PNISR"
4.57198207335915e-51,0.967186258749383,0.414,0.301,1.76505939924103e-46,"0","PDLIM5"
5.67014576428944e-51,1.11551565983794,0.284,0.167,2.18901647376158e-46,"0","ENSG00000291174"
7.45708755498636e-51,0.833787391108915,0.443,0.325,2.87888322147803e-46,"0","GSTA4"
9.71202571620976e-51,0.81157789823009,0.574,0.485,3.74942464799994e-46,"0","COPRS"
1.00553728787936e-50,1.21037087514209,0.27,0.157,3.88197725358707e-46,"0","ENSG00000289321"
1.62897280420974e-50,0.309022298432973,0.91,0.836,6.2888124079321e-46,"0","LDHB"
1.89712406672147e-50,0.962663390499552,0.395,0.28,7.32403717198489e-46,"0","TOP2B"
3.439360697203e-50,0.284557874317536,0.93,0.903,1.32779959076219e-45,"0","SUMO2"
5.95421056582286e-50,0.334870671282046,0.88,0.827,2.29868253104157e-45,"0","ANAPC11"
2.47552576185775e-49,0.553942969103752,0.651,0.573,9.55701475622803e-45,"0","TMEM14B"
1.03947154678993e-48,0.534892534816758,0.696,0.622,4.0129838535372e-44,"0","RAB7A"
1.18174391109396e-48,0.332603380463578,0.879,0.852,4.56224054316935e-44,"0","RNASEK"
1.57297102200091e-48,1.14231542767586,0.267,0.156,6.07261192753672e-44,"0","FOXN3"
3.34828392223207e-48,1.05386353600777,0.344,0.23,1.29263849101691e-43,"0","TM7SF2"
8.43918024215792e-48,0.458720855037162,0.696,0.604,3.25802992428749e-43,"0","DCTN3"
9.2491638960165e-48,0.452332455324572,0.886,0.852,3.57073221369613e-43,"0","JUN"
1.07033550384052e-47,1.06773861638708,0.341,0.232,4.13213724612672e-43,"0","PFKM"
1.18365035883353e-47,0.453602897874255,0.771,0.716,4.56960057531273e-43,"0","NDUFA5"
1.46688736361842e-47,0.733690841281066,0.487,0.382,5.66306535598526e-43,"0","PARL"
1.90356629826559e-47,0.262882917555317,0.969,0.976,7.34890805108413e-43,"0","RPL6"
4.15177409696659e-47,0.351343541721963,0.936,0.9,1.60283390787492e-42,"0","LDHA"
6.20813410060781e-47,0.45398836803597,0.752,0.698,2.39671225088065e-42,"0","TCEAL4"
9.35944568684593e-47,0.917467967279981,0.381,0.264,3.61330760186374e-42,"0","YPEL3"
1.13957198664398e-46,0.752499935721568,0.536,0.44,4.39943161163774e-42,"0","TAOK3"
1.16684325834939e-46,0.456642915923528,0.856,0.809,4.50471508318366e-42,"0","LUC7L3"
4.72062337182405e-46,0.886557234318817,0.387,0.277,1.82244385892639e-41,"0","EPC1"
6.11130042026328e-46,0.364668591504603,0.839,0.775,2.35932864024684e-41,"0","NDUFB11"
3.53434785813736e-45,0.827781452046079,0.459,0.356,1.36447033411251e-40,"0","MAN1A2"
5.00779553666312e-45,1.02817097687081,0.331,0.218,1.93330954488416e-40,"0","GPR155"
5.45073140457103e-45,0.409105686119229,0.897,0.87,2.10430936604869e-40,"0","SARAF"
6.052612782752e-45,1.09082815352511,0.28,0.172,2.33667169090924e-40,"0","LRRN1"
7.94772907071216e-45,0.808304568567051,0.299,0.179,3.06830028503914e-40,"0","TMSB15A"
6.66798804617044e-44,1.19550450880362,0.303,0.199,2.57424346510456e-39,"0","NIN"
8.36517195539361e-44,0.501852700365509,0.697,0.622,3.22945828509926e-39,"0","TXNL4A"
1.14093279455524e-43,0.944874965609504,0.381,0.272,4.40468514665997e-39,"0","ERV3-1"
1.20963277617827e-43,0.504971202720517,0.698,0.65,4.66990829571382e-39,"0","RNF7"
1.3443299597526e-43,0.465524454889329,0.707,0.633,5.18992024262089e-39,"0","TIMM8B"
1.44073794541516e-43,0.683541926244679,0.495,0.386,5.56211291206976e-39,"0","CRIPT"
1.50893809180181e-43,0.654960403804412,0.561,0.475,5.82540639721008e-39,"0","CCNL1"
1.58095185796466e-43,1.00131785009006,0.371,0.261,6.10342274285837e-39,"0","TFDP2"
2.85020930970901e-43,1.26968328525107,0.28,0.179,1.10035180610626e-38,"0","GRIA3"
4.80812658111261e-43,0.925071026691274,0.405,0.303,1.85622534790433e-38,"0","SPTAN1"
7.66618079829425e-43,0.919822159203631,0.378,0.267,2.95960575898948e-38,"0","SQLE"
8.41734188590562e-43,0.953857140469017,0.418,0.314,3.24959900847272e-38,"0","MT-ND6"
9.98213109286907e-43,0.656551380764032,0.516,0.423,3.85370152971303e-38,"0","RNF13"
1.39657229858296e-42,0.800857883849943,0.398,0.285,5.39160701590937e-38,"0","GPSM2"
1.55070310369013e-42,0.544586348789366,0.676,0.616,5.98664440210613e-38,"0","SRPK2"
2.30625853827731e-42,0.421442402994344,0.755,0.708,8.9035417128734e-38,"0","C18orf32"
4.67277385991126e-42,0.898904588844016,0.356,0.251,1.80397107635734e-37,"0","CLN8-AS1"
7.05988103738746e-42,0.542714146629177,0.621,0.549,2.7255376732938e-37,"0","COA4"
8.56509088697786e-42,0.516457577237412,0.673,0.611,3.30663898782667e-37,"0","RO60"
1.51010138535357e-41,0.628074147143813,0.587,0.501,5.82989740829599e-37,"0","PSMD2"
2.65717710053033e-41,0.823052579473114,0.312,0.195,1.02582979143074e-36,"0","PLAAT1"
3.02291711341553e-41,0.515444988545953,0.739,0.669,1.1670273808052e-36,"0","SRSF7"
3.55092382549441e-41,0.72133395703586,0.475,0.381,1.37086965207037e-36,"0","UBE2H"
3.7959332160225e-41,0.853347605029354,0.441,0.337,1.46545797737765e-36,"0","LINC00511"
3.80397207872092e-41,0.38303330070923,0.797,0.749,1.468561460711e-36,"0","SELENOK"
5.04797003629672e-41,0.602707885895387,0.566,0.481,1.94881931221271e-36,"0","DTD1"
5.49690655875255e-41,0.38286736248049,0.796,0.743,2.12213574607201e-36,"0","AP2M1"
5.91422621301315e-41,1.02057975562283,0.314,0.212,2.28324617179586e-36,"0","MTMR9"
9.42237486927455e-41,0.558829113382488,0.634,0.548,3.63760204203213e-36,"0","LIMA1"
9.93983443834065e-41,0.515375215907874,0.634,0.563,3.83737248326579e-36,"0","SMIM30"
1.14247851180073e-40,0.991805083926462,0.332,0.232,4.41065254265788e-36,"0","PRPSAP2"
1.57059343666874e-40,0.927049780784238,0.387,0.28,6.06343302160334e-36,"0","CCDC14"
4.01587248087852e-40,0.511217768439211,0.694,0.633,1.55036772996796e-35,"0","FAM3C"
4.78623806163434e-40,0.746782285703142,0.486,0.399,1.84777506607455e-35,"0","COMMD2"
5.0274881411807e-40,0.957457855943067,0.367,0.269,1.94091207178422e-35,"0","RB1CC1"
5.91476896876969e-40,0.525779436808834,0.645,0.569,2.28345570808323e-35,"0","MRPS7"
7.29396503767468e-40,0.730732256268556,0.502,0.424,2.81590814244469e-35,"0","AHCYL1"
8.74955600283959e-40,0.636780122066541,0.55,0.467,3.37785359045625e-35,"0","ARMCX3"
9.99451287386499e-40,0.911013912676018,0.295,0.186,3.85848164008432e-35,"0","CRNDE"
3.31079459019527e-39,0.714326999218979,0.48,0.392,1.27816535949079e-34,"0","AP2B1"
4.84018915708891e-39,0.986100281163614,0.392,0.299,1.86860342598574e-34,"0","PFKP"
5.34394137901802e-39,0.595396787578874,0.578,0.499,2.0630820087837e-34,"0","MAGEF1"
9.08818850426476e-39,1.03801307535321,0.306,0.207,3.50858605395645e-34,"0","KAZN"
6.83856150102567e-38,0.5158154025934,0.622,0.559,2.64009505308597e-33,"0","YWHAZ"
7.40554394844352e-38,0.79312864462482,0.428,0.336,2.85898429673611e-33,"0","NPEPPS"
9.34339787687813e-38,0.83557900437663,0.409,0.32,3.60711218434757e-33,"0","RAB18"
1.63530205371929e-37,0.825019510075438,0.41,0.314,6.31324710858871e-33,"0","ZEB1"
3.07918218423872e-37,0.714689956169862,0.462,0.376,1.1887490740472e-32,"0","TIMMDC1"
4.44796308943244e-37,1.12548727396549,0.308,0.213,1.71718063030629e-32,"0","MMP16"
6.50492421452865e-37,0.575318272661324,0.689,0.603,2.51129104226093e-32,"0","BAALC"
1.33063919263421e-36,0.516056173793643,0.622,0.557,5.13706566708364e-32,"0","METTL9"
2.28928420653773e-36,0.430546235985603,0.746,0.73,8.83801060775957e-32,"0","EIF3H"
2.31970683734791e-36,0.878641597708214,0.359,0.265,8.95546021626535e-32,"0","ENDOG"
4.81643905908347e-36,0.71487913784873,0.473,0.39,1.85943446314977e-31,"0","CCZ1"
5.21488908405846e-36,0.786909488187544,0.395,0.299,2.01326007979161e-31,"0","KANSL1"
6.00796698771916e-36,0.934974859295735,0.327,0.232,2.31943573527886e-31,"0","CLIP3"
7.57702426309492e-36,0.414369875883459,0.668,0.566,2.92518598701043e-31,"0","PGRMC1"
9.21003313300106e-36,0.996349639116341,0.31,0.216,3.55562539132639e-31,"0","ETFDH"
9.69418512423003e-36,1.03942521173255,0.285,0.194,3.74253710906025e-31,"0","RAB30-DT"
1.00155601991671e-35,0.557927220188873,0.569,0.504,3.86660717049043e-31,"0","LSM1"
1.12258732143926e-35,1.05119937631954,0.252,0.16,4.33386061314839e-31,"0","KLHL24"
1.25458925112313e-35,0.506001003560306,0.641,0.588,4.84346726288596e-31,"0","EIF1B"
1.43263849325987e-35,1.05514141775661,0.306,0.216,5.53084416707907e-31,"0","MLF1"
1.53786519446413e-35,0.831665522851895,0.349,0.25,5.93708236974821e-31,"0","ZNF528-AS1"
1.96068855835271e-35,0.363498869813864,0.78,0.742,7.56943424837648e-31,"0","ENY2"
2.183281928905e-35,1.10293618123075,0.255,0.165,8.42877821473066e-31,"0","ENSG00000254682"
2.35948500779376e-35,0.52508723743531,0.61,0.536,9.10902782108858e-31,"0","PUF60"
3.85834279160045e-35,0.379611999196531,0.83,0.776,1.48955181812527e-30,"0","PTMS"
3.91199305627495e-35,0.762271960469207,0.437,0.354,1.51026403930551e-30,"0","COX11"
5.13382645015011e-35,0.592110902534302,0.58,0.514,1.98196503934495e-30,"0","MSI2"
5.32362688596081e-35,0.276549773363118,0.895,0.882,2.05523939559403e-30,"0","CCNI"
7.83324566993425e-35,1.01808325072364,0.324,0.235,3.02410282333482e-30,"0","EIF4G3"
1.90856187130492e-34,0.60033944240591,0.547,0.477,7.36819396035978e-30,"0","DYNC1H1"
1.95415827604688e-34,0.836122986996295,0.386,0.295,7.5442234405066e-30,"0","MSRA"
2.32375882699619e-34,0.412184207644628,0.708,0.656,8.97110332750148e-30,"0","PHF14"
3.70104985184539e-34,0.550014908511739,0.533,0.443,1.42882730580343e-29,"0","RPL22L1"
5.77689310361403e-34,1.07686998469911,0.276,0.185,2.23022735158123e-29,"0","DSCAM"
1.03134785071578e-33,0.734007357480453,0.451,0.366,3.98162151247334e-29,"0","MARCHF6"
1.48333380393883e-33,0.612718781578171,0.514,0.434,5.72655848348625e-29,"0","KMT2C"
2.5728924355385e-33,0.373382169644101,0.966,0.95,9.93290853663994e-29,"0","MT-CYB"
2.7816006178348e-33,1.10897864014297,0.253,0.165,1.0738647345213e-28,"0","LINC00685"
3.51437970039893e-33,0.377420726318306,0.617,0.516,1.35676142713601e-28,"0","TXNIP"
3.54686365386305e-33,1.0219365445342,0.273,0.184,1.36930218221037e-28,"0","CLIP2"
3.65080769686356e-33,0.770498102219809,0.411,0.324,1.40943081945114e-28,"0","BZW2"
4.40829793361139e-33,0.971398501690455,0.264,0.174,1.70186750025001e-28,"0","TCEAL5"
9.28167328197921e-33,0.62616998956862,0.553,0.467,3.58328278724089e-28,"0","GOLIM4"
9.93391184343595e-33,0.495238369996254,0.633,0.577,3.83508600627688e-28,"0","NCOR1"
1.31456728077983e-32,0.740444516769307,0.341,0.243,5.07501844417861e-28,"0","MT1F"
1.4041944812265e-32,0.856805311888731,0.367,0.282,5.42103321422301e-28,"0","NF1"
1.66106790907561e-32,0.578336515735182,0.545,0.468,6.4127187697773e-28,"0","PHLDA1"
2.02366270874817e-32,0.634664388446901,0.521,0.456,7.8125522533932e-28,"0","STX8"
3.47935388443636e-32,0.771398519805496,0.387,0.302,1.3432393606255e-27,"0","SRSF8"
6.00270167984716e-32,0.76452351235094,0.41,0.327,2.31740301052179e-27,"0","TTC14"
6.601104666734e-32,0.932517804549641,0.39,0.311,2.54842246763933e-27,"0","EPN2"
9.93950583552942e-32,0.618817744443843,0.489,0.415,3.83724562286449e-27,"0","PAIP1"
1.03312305726898e-31,0.654654567897126,0.483,0.414,3.98847487489263e-27,"0","TMEM106B"
2.16660399601861e-31,0.735951482386211,0.352,0.252,8.36439138702946e-27,"0","RAC3"
3.36039773478943e-31,0.441022128042624,0.65,0.594,1.29731514949281e-26,"0","MFF"
4.83521889584477e-31,0.63434328945346,0.47,0.395,1.86668460692983e-26,"0","ENSG00000291214"
7.75843155537466e-31,0.343284323352431,0.734,0.685,2.99522008626794e-26,"0","KMT2E"
8.00779089308918e-31,0.345606895853496,0.752,0.686,3.09148775218601e-26,"0","DYNLT1"
8.72907926355055e-31,0.661796686644995,0.437,0.356,3.36994834048633e-26,"0","TCAF1"
9.42779510343978e-31,0.579713113393283,0.535,0.467,3.63969457763396e-26,"0","MRPL3"
9.96398291283564e-31,0.278079019980758,0.858,0.83,3.84669524332933e-26,"0","ATP5PF"
1.17194990008301e-30,0.302470196274289,0.802,0.651,4.52442978426047e-26,"0","GAP43"
1.82343438091545e-30,0.409384412117053,0.672,0.628,7.0395507709622e-26,"0","TRAPPC1"
1.85238709711365e-30,0.727227882327104,0.432,0.356,7.15132562711696e-26,"0","DCAF13"
1.95222278848906e-30,0.570860564536733,0.355,0.256,7.53675129724085e-26,"0","HEPN1"
5.33292680554261e-30,0.825896622201381,0.379,0.301,2.05882972254778e-25,"0","TRIM44"
5.49848237679379e-30,0.894978649085127,0.286,0.2,2.12274410638501e-25,"0","ATP6V0A1"
6.07997905533552e-30,0.954894448696712,0.283,0.2,2.34723671410283e-25,"0","KAT7"
2.26678737470769e-29,0.447187315631187,0.618,0.564,8.75115933879652e-25,"0","NSD3"
2.66648443480766e-29,0.429500093909647,0.675,0.638,1.02942298090185e-24,"0","ATP5F1C"
3.08982648233478e-29,0.288170558830239,0.815,0.787,1.19285841177017e-24,"0","SF3B6"
3.48448505645037e-29,0.551858683560776,0.422,0.34,1.34522030089323e-24,"0","GRB2"
3.81373295064985e-29,0.771815679310499,0.362,0.279,1.47232974292788e-24,"0","FAM89B"
5.49016528281406e-29,0.663525376278743,0.438,0.365,2.1195332090832e-24,"0","POLR3GL"
7.86540300524748e-29,0.991627305012137,0.25,0.167,3.03651748420584e-24,"0","CLASP2"
8.94826268139252e-29,0.936254585708944,0.323,0.242,3.4545662907784e-24,"0","CBR4"
1.30050154034012e-28,0.682343359598619,0.417,0.339,5.02071624663706e-24,"0","PNMA1"
1.7575962271033e-28,0.98257769345842,0.255,0.175,6.78537599435499e-24,"0","FAIM2"
1.82979860259445e-28,0.59926509752787,0.494,0.435,7.06412048517614e-24,"0","MRPS23"
3.42525555971829e-28,0.673210628968094,0.342,0.25,1.32235416138484e-23,"0","GNG2"
4.97339858801418e-28,0.518850846329991,0.524,0.456,1.92003025888875e-23,"0","GLRX5"
7.11830028738697e-28,0.830988823954693,0.336,0.257,2.74809100894861e-23,"0","TMEM54"
7.21568131534239e-28,0.855697506414771,0.269,0.184,2.78568592860108e-23,"0","SSH2"
9.32046172045777e-28,0.506170517824782,0.545,0.487,3.59825745179993e-23,"0","TMEM161B-DT"
1.46870343765145e-27,0.614895648030342,0.506,0.451,5.6700764913972e-23,"0","TMEM9B"
1.86456895805298e-27,0.80189308519694,0.371,0.294,7.19835491945933e-23,"0","TRIM24"
1.89059228253943e-27,0.586668481547828,0.522,0.467,7.29882056597173e-23,"0","RDH11"
2.55429648205833e-27,0.832550109187573,0.384,0.306,9.8611169986344e-23,"0","SEMA5A"
3.14790132584782e-27,0.85651573361327,0.298,0.217,1.21527878585681e-22,"0","PCDHB9"
3.78165095313605e-27,1.07897172870852,0.262,0.183,1.4599441669677e-22,"0","ENC1"
3.97915538241959e-27,0.824642137385372,0.358,0.285,1.53619272693691e-22,"0","WAC"
4.9613872512255e-27,0.366740469895359,0.722,0.686,1.91539316220812e-22,"0","SCAND1"
8.23423857232559e-27,0.919463718600123,0.282,0.202,3.17891014323202e-22,"0","PTPRF"
1.61823753242198e-26,0.257563426681645,0.818,0.76,6.24736781766829e-22,"0","SET"
2.40010858159336e-26,0.563501066010885,0.505,0.446,9.26585919009933e-22,"0","PPA1"
4.53709051588874e-26,0.733782552976649,0.288,0.204,1.75158916456401e-21,"0","NCALD"
6.79938676937465e-26,0.341357905104298,0.607,0.514,2.62497125618478e-21,"0","PNRC1"
7.94381665888067e-26,0.44247183758352,0.617,0.572,3.06678985932747e-21,"0","MZT2A"
9.51320034926997e-26,0.651139222369191,0.385,0.309,3.67266612683917e-21,"0","PBX1"
1.10372984572343e-25,0.339586920946134,0.748,0.71,4.26105944239989e-21,"0","ELOC"
1.33804672630316e-25,0.398453963596431,0.606,0.541,5.16566319156598e-21,"0","CCDC88A"
1.57755350169137e-25,0.570864776477562,0.527,0.461,6.09030304862969e-21,"0","ETV1"
1.91491634140513e-25,0.470297784344033,0.608,0.567,7.39272602762866e-21,"0","DNAJC7"
2.65791608752222e-25,0.860398561234874,0.288,0.214,1.02611508474883e-20,"0","TRIM52-AS1"
3.04196610682432e-25,0.691486109608381,0.382,0.314,1.1743814352006e-20,"0","CDC123"
3.34839509225223e-25,0.572721000641263,0.453,0.386,1.2926814093149e-20,"0","GLOD4"
4.10960077490047e-25,0.642401892352832,0.42,0.353,1.58655247515808e-20,"0","WBP1"
4.72221590174971e-25,0.678442868331511,0.308,0.224,1.82305867102949e-20,"0","CNRIP1"
6.99260451179684e-25,0.518175748730358,0.499,0.429,2.69956489782429e-20,"0","CBX1"
